Organization,Shop,Production Line,Equipment Line,Work Order,Model.Suffix,Box,Set,Wip,Buyer S/No,Rework,OQC_SMPLG_FLAG,Input Time,Out Time,Box Weight,Box Weight Result,Box Weight Time,MAC Address,Off Line history,ACCBAG_1,BOXCARTON_1,CARD_1,ENERGYLBL_1,ENERGYLBL_2,MANUAL_1,MANUAL_2,MANUAL_3,MANUAL_4,MANUAL_5,MOD_1,PANEL_1,PCBG_MAIN_1,POWERCORD_1,PSU_1,REMOCON_1,STREAMER_1,WARRANTY_1,Uploaded Panel,Repair Flag,이슈 제번,MAC_ADDRESS,LOAD_DATE
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330926TRDLJL,505PLUH330926,,505PLUH330926,N,,2025-05-31 11:49:44.529,2025-05-31 11:56:20.368,,,,58:96:0A:78:06:76,,5F2L0970.L3145150200100,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N61EJ3E65947101Q545,TJ521852AJ01-,LD55W100AD,EAD65969409IUK55S3813,SR32A659207310386,AKB76046609IH352DA240,MEZ00766501,MBM675057042501REV00,,,,58960A780676,2025-06-07 09:19:32
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330878TRDLJL,505PLUH330878,,505PLUH330878,N,,2025-05-31 11:17:36.559,2025-05-31 11:24:52.377,,,,58:96:0A:78:06:C0,,5F2L0970.L3145150200153,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4SDJ3E65947101QD45,,LD55W100CV,EAD65969409IUK55Q3354,SR32A659207310377,AKB76046609IH352DA247,MEZ00766501,MBM675057042501REV00,,,,58960A7806C0,2025-06-03 10:35:44
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225681TRDLJL,505PLTV225681,,505PLTV225681,N,,2025-05-13 11:42:45.476,2025-05-13 11:49:43.838,,,,58:96:0A:5B:D9:B9,,5F2L0007.L3145150200209,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477S3J3E65947101Q645,,LD55B1020C,EAD65969409IUK5593192,SR2CA659207310206,AKB76046609IOS54B0462,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9B9,2025-05-16 19:12:47
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225685TRDLJL,505PLKW225685,,505PLKW225685,N,,2025-05-13 11:45:44.842,2025-05-13 11:52:31.278,,,,58:96:0A:5B:D9:76,,5F2L0007.L3145150200191,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R47830J3E65947101Q545,,LD55B101YD,EAD65969409IUK5593208,SR2CA659207310523,AKB76046609IOS54B0843,MEZ00766501,MBM675057042501REV00,,,,58960A5BD976,2025-05-17 09:01:41
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331068TRDLJL,505PLEF331068,,505PLEF331068,N,,2025-05-31 13:48:17.252,2025-05-31 13:54:48.467,,,,58:96:0A:78:06:5E,,5F2L0970.L3145150200204,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N62WJ3E65947101Q545,,LD55W1009P,EAD65969409IUK55S3909,SR34A659207310356,AKB76046609IH352D0852,MEZ00766501,MBM675057042501REV00,,,,58960A78065E,2025-06-02 09:46:44
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300688TRDLJL,504PLPM300688,,504PLPM300688,N,,2025-04-28 11:36:09.027,2025-04-28 11:45:29.808,,,,58:96:0A:50:1A:3D,,5E2L1325.L3145150200058,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4C6J3E65947101NL33,,LD54S1011Z,EAD65969409IUK5371180,SR1QA659207311164,AKB76046609IH351PF978,MEZ00766501,MBM675057042501REV00,,,,58960A501A3D,2025-05-09 02:41:50
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190406TRDLJL,505PLUH190406,,505PLUH190406,N,,2025-05-06 14:22:14.118,2025-05-06 14:28:57.031,,,,58:96:0A:58:BB:D8,,5EMG0018.L3145150200198,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5WKJ3E65947101Q545,,LD5551002Z,EAD65969409IUK5522106,SR2CA659207311292,AKB76046609IOS52R0087,MEZ00766501,MBM675057042501REV00,,,,58960A58BBD8,2025-05-07 15:26:40
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225675TRDLJL,505PLCD225675,,505PLCD225675,N,,2025-05-13 11:36:53.938,2025-05-13 11:46:19.501,,,,58:96:0A:5B:D9:AF,,5F2L0007.L3145150200220,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477N6J3E65947101Q845,,LD55B10203,EAD65969409IUK5593380,SR2JA659207310354,AKB76046609IOS54B0799,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9AF,2025-05-18 20:57:09
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225816TRDLJL,505PLPM225816,,505PLPM225816,N,,2025-05-13 13:37:16.666,2025-05-13 13:43:25.710,,,,58:96:0A:5B:D9:86,,5F2L0007.L3145150200022,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3R5EJJ3E65947101Q645,,LD55B101YV,EAD65969409IUK5593736,SR2JA659207310034,AKB76046609IOS54B0435,MEZ00766501,MBM675057042501REV00,,,,58960A5BD986,2025-05-14 11:18:08
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225605TRDLJL,505PLZU225605,,505PLZU225605,N,,2025-05-13 10:53:25.489,2025-05-13 11:00:11.996,,,,58:96:0A:5B:D9:E9,,5F2L0007.L3145150200019,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478LKJ3E65947101Q845,,LD55B1021R,EAD65969409IUK5593324,SR2CA659207310174,AKB76046609IOS54A0823,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9E9,2025-05-17 00:02:47
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330979TRDLJL,505PLFJ330979,,505PLFJ330979,N,,2025-05-31 12:53:26.167,2025-05-31 13:00:27.841,,,,58:96:0A:78:06:C9,,5F2L0970.L3145150200054,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478G6J3E65947101Q545,,LD55W100D8,EAD65969409IUK55S3844,SR3CA659207311112,AKB76046609IH3537K305,MEZ00766501,MBM675057042501REV00,,,,58960A7806C9,2025-06-03 03:10:39
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276041TRDLJL,504PLHT276041,,504PLHT276041,N,,2025-04-23 17:54:18.341,2025-04-23 18:13:46.837,,,,58:96:0A:4D:52:DF,,5E2L0867.L3145150200057,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4MLJ3E65947101NL33,,LD54P10051,EAD65969409IUK5381454,TR2K1659207311392,AKB76046609IOS51E0262,MEZ00766501,MBM675057042501REV00,,,,58960A4D52DF,2025-05-05 04:29:23
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300703TRDLJL,504PLNB300703,,504PLNB300703,N,,2025-04-28 11:48:30.693,2025-04-28 12:38:28.379,,,,58:96:0A:50:19:9A,,5E2L1325.L3145150200054,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4SSJ3E65947101NL33,,LD54S1012S,EAD65969409IUK54S2592,SR2HA659207310136,AKB76046609IH351PF971,MEZ00766501,MBM675057042501REV00,,,,58960A50199A,2025-05-08 09:28:32
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330925TRDLJL,505PLKW330925,,505PLKW330925,N,,2025-05-31 11:49:09.901,2025-05-31 11:55:47.286,,,,58:96:0A:78:06:92,,5F2L0970.L3145150200112,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N61GJ3E65947101Q545,,LD55W100B8,EAD65969409IUK55S2374,SR34A659207310476,AKB76046609IH352DA233,MEZ00766501,MBM675057042501REV00,,,,58960A780692,2025-06-05 01:43:13
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190277TRDLJL,505PLZU190277,,505PLZU190277,N,,2025-05-06 12:54:04.778,2025-05-06 13:05:04.604,,,,58:96:0A:4D:51:E3,,5EMG0018.L3145150200130,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4KZJ3E65947101NL33,,LD54P1002Q,EAD65969409IUK5521962,SR2CA659207313653,AKB76046609IOS52S0812,MEZ00766501,MBM675057042501REV00,,,,58960A4D51E3,2025-05-07 15:33:03
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330902TRDLJL,505PLUH330902,,505PLUH330902,N,,2025-05-31 11:35:55.751,2025-05-31 11:42:53.551,,,,58:96:0A:78:06:45,,5F2L0970.L3145150200132,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4781GJ3E65947101Q645,,LD55W10090,EAD65969409IUK55Q3393,SR34A659207310554,AKB76046609IH352DA260,MEZ00766501,MBM675057042501REV00,,,,58960A780645,2025-06-03 22:16:12
AP4,Final Assembly,L01,L01,5CPV0053,75QNED8GA6A.ATRDLJL,33758503216655TRDLJL,503PLVC216655,,503PLVC216655,N,,2025-03-20 17:56:34.998,2025-03-20 18:03:52.087,,,,,,5CPV0053.L3145150100013,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R374QRJ3E65947101PC45,,IS514100NX,EAD65969409IUK53A3613,TQDK3659207310655,AKB76046609IOS51E0010,MEZ00766501,MBM675057042501REV00,,,,00A159C75B33,2025-04-27 01:36:25
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225601TRDLJL,505PLHT225601,,505PLHT225601,N,Y,2025-05-13 10:50:13.959,2025-05-13 10:57:34.396,,,,58:96:0A:5B:D9:55,,5F2L0007.L3145150200020,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478NUJ3E65947101Q545,,LD55B101XK,EAD65969409IUK5593311,SR2CA659207310989,AKB76046609IOS54A1530,MEZ00766501,MBM675057042501REV00,,,,58960A5BD955,2025-05-21 11:07:32
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190321TRDLJL,505PLHT190321,,505PLHT190321,N,,2025-05-06 13:25:29.940,2025-05-06 13:32:02.424,,,,58:96:0A:58:BB:36,,5EMG0018.L3145150200080,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5MKJ3E65947101Q545,,LD5551001K,EAD65969409IUK54V0248,SR2CA659207313891,AKB76046609IOS52S0768,MEZ00766501,MBM675057042501REV00,,,,58960A58BB36,2025-05-09 08:38:56
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225766TRDLJL,505PLRS225766,,505PLRS225766,N,,2025-05-13 13:06:34.772,2025-05-13 13:12:40.900,,,,58:96:0A:5B:D9:F7,,5F2L0007.L3145150200101,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477YAJ3E65947101Q545,,LD55B1021S,EAD65969409IUK5593276,SR2CA659207313218,AKB76046609IOS54B0530,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9F7,2025-05-16 02:51:46
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225633TRDLJL,505PLTV225633,,505PLTV225633,N,,2025-05-13 11:12:21.145,2025-05-13 11:18:43.268,,,,58:96:0A:5B:D9:AE,,5F2L0007.L3145150200111,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477T1J3E65947101Q545,,LD55B10202,EAD65969409IUK5593203,SR2HA659207310185,AKB76046609IOS54B0454,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9AE,2025-05-14 00:22:46
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185632TRDLJL,504PLPM185632,,504PLPM185632,N,,2025-04-07 16:01:56.559,2025-04-07 16:10:33.696,,,,,,5EPM0048.L3145150100044,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2JDEUJ3E65947101NL33,,IS51G1007Y,EAD65969409IUK53L5634,TQDK3659207310644,AKB76046609IOS51Q0331,MEZ00766501,MBM675057042501REV00,,,,00A159D7B125,2025-04-27 15:50:02
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190276TRDLJL,505PLQN190276,,505PLQN190276,N,,2025-05-06 12:52:33.754,2025-05-06 13:04:40.838,,,,58:96:0A:4D:52:C4,,5EMG0018.L3145150200133,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4KUJ3E65947101NL33,,LD54P1004Q,EAD65969409IUK5522037,SR2JA659207310325,AKB76046609IOS52S0720,MEZ00766501,MBM675057042501REV00,,,,58960A4D52C4,2025-05-07 15:33:03
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185577TRDLJL,504PLWR185577,,504PLWR185577,N,Y,2025-04-04 18:38:49.905,2025-04-04 18:49:27.741,,,,,,5EPM0048.L3145150100098,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q5K5J3E65947101PC45,TJ512334AQ03-,IS51G1006M,EAD65969409IUK53L5451,TQDK3659207311501,AKB76046609IOS51Q0061,MEZ00766501,MBM675057042501REV00,,,,00A159D7AAA6,2025-05-06 08:26:17
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330893TRDLJL,505PLZU330893,,505PLZU330893,N,Y,2025-05-31 11:27:21.267,2025-05-31 11:37:44.982,,,,58:96:0A:78:06:E7,,5F2L0970.L3145150200131,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4VHJ3E65947101QU45,,LD55W100DQ,EAD65969409IUK55Q3273,SR32A659207311413,AKB76046609IH352DA271,MEZ00766501,MBM675057042501REV00,,,,58960A7806E7,2025-06-02 00:52:07
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330959TRDLJL,505PLVC330959,,505PLVC330959,N,,2025-05-31 12:40:09.734,2025-05-31 12:47:03.397,,,,58:96:0A:78:06:32,,5F2L0970.L3145150200076,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478EJJ3E65947101Q545,,LD55W1007S,EAD65969409IUK55Q3541,SR32A659207311931,AKB76046609IH352D0863,MEZ00766501,MBM675057042501REV00,,,,58960A780632,2025-06-03 04:31:22
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190475TRDLJL,505PLMP190475,,505PLMP190475,N,,2025-05-06 15:17:16.450,2025-05-06 15:25:02.847,,,,58:96:0A:58:BC:64,,5EMG0018.L3145150200148,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5ZZJ3E65947101PH45,,LD55510045,EAD65969409IUK5522045,SR2HA659207310285,AKB76046609IOS52S0717,MEZ00766501,MBM675057042501REV00,,,,58960A58BC64,2025-05-07 13:27:45
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225640TRDLJL,505PLAG225640,,505PLAG225640,N,,2025-05-13 11:16:53.319,2025-05-13 11:23:48.209,,,,58:96:0A:5B:DA:33,,5F2L0007.L3145150200120,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477F0J3E65947101Q845,,LD55B1023V,EAD65969409IUK5593346,SR2HA659207310171,AKB76046609IOS54B0710,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA33,2025-05-14 00:22:46
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225738TRDLJL,505PLXA225738,,505PLXA225738,N,,2025-05-13 12:47:54.605,2025-05-13 12:55:25.777,,,,58:96:0A:5B:D9:DA,,5F2L0007.L3145150200152,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477J3J3E65947101Q845,TJ520694AU03-,LD55B1021A,EAD65969409IUK5593247,SR2CA659207311288,AKB76046609IOS54B0396,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9DA,2025-05-19 11:35:08
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276055TRDLJL,504PLNB276055,,504PLNB276055,N,,2025-04-23 18:14:48.026,2025-04-23 18:21:44.781,,,,58:96:0A:4D:53:9E,,5E2L0867.L3145150200051,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4QHJ3E65947101NL33,,LD54P1006M,EAD65969409IUK5381486,TR2K1659207311138,AKB76046609IOS51E0389,MEZ00766501,MBM675057042501REV00,,,,58960A4D539E,2025-04-30 05:01:21
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190348TRDLJL,505PLQN190348,,505PLQN190348,N,,2025-05-06 13:40:26.861,2025-05-06 13:47:44.436,,,,58:96:0A:58:BB:65,,5EMG0018.L3145150200046,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q80MJ3E65947101PD45,,LD55510020,EAD65969409IUK5522152,SR2HA659207311045,AKB76046609IOS52S0809,MEZ00766501,MBM675057042501REV00,,,,58960A58BB65,2025-05-07 15:35:16
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300746TRDLJL,504PLDX300746,,504PLDX300746,N,,2025-04-28 12:59:01.167,2025-04-28 13:08:31.340,,,,58:96:0A:50:19:DB,,5E2L1325.L3145150200020,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4NJJ3E65947101NL33,,LD54S1012E,EAD65969409IUK54S2508,SR2HA659207311304,AKB76046609IH351PG019,MEZ00766501,MBM675057042501REV00,,,,58960A5019DB,2025-05-09 00:52:58
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190449TRDLJL,505PLTV190449,,505PLTV190449,N,,2025-05-06 14:50:01.781,2025-05-06 14:57:49.790,,,,58:96:0A:58:BB:1C,,5EMG0018.L3145150200161,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N64NJ3E65947101Q545,,LD55510015,EAD65969409IUK5522089,SR2HA659207310210,AKB76046609IOS52S0746,MEZ00766501,MBM675057042501REV00,,,,58960A58BB1C,2025-05-07 14:01:47
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225717TRDLJL,505PLBL225717,,505PLBL225717,N,,2025-05-13 12:35:06.238,2025-05-13 12:41:57.479,,,,58:96:0A:5B:D9:62,,5F2L0007.L3145150200167,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4782LJ3E65947101Q545,,LD55B101XW,EAD65969409IUK5593271,SR2CA659207311572,AKB76046609IOS54B0443,MEZ00766501,MBM675057042501REV00,,,,58960A5BD962,2025-05-15 19:19:52
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190413TRDLJL,505PLBL190413,,505PLBL190413,N,,2025-05-06 14:27:06.105,2025-05-06 14:34:09.218,,,,58:96:0A:58:BB:DE,,5EMG0018.L3145150200191,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5SBJ3E65947101Q545,TJ521162AJ06-,LD55510030,EAD65969409IUK5522104,SR2HA659207310359,AKB76046609IOS52R0139,MEZ00766501,MBM675057042501REV00,,,,58960A58BBDE,2025-05-07 15:24:59
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276053TRDLJL,504PLKW276053,,504PLKW276053,N,Y,2025-04-23 18:13:41.727,2025-04-23 18:20:43.576,,,,58:96:0A:4D:52:97,,5E2L0867.L3145150200049,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4QDJ3E65947101NL33,,LD54P10047,EAD65969409IUK5381533,TR2K1659207311152,AKB76046609IOS51E0400,MEZ00766501,MBM675057042501REV00,,,,58960A4D5297,2025-05-07 13:16:11
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185616TRDLJL,504PLLQ185616,,504PLLQ185616,N,Y,2025-04-07 15:47:44.412,2025-04-07 15:55:18.359,,,,,,5EPM0048.L3145150100059,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q7XQJ3E65947101PD45,,IS51G1008T,EAD65969409IUK53L5505,TQDK3659207311483,AKB76046609IOS51Q0103,MEZ00766501,MBM675057042501REV00,,,,00A159D7A798,2025-04-27 12:19:02
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185648TRDLJL,504PLAG185648,,504PLAG185648,N,,2025-04-07 16:14:02.048,2025-04-07 16:23:39.228,,,,,,5EPM0048.L3145150100032,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q84TJ3E65947101PD45,TJ512164AD04-,IS51G1008N,EAD65969409IUK53P0963,TQDK3659207311606,AKB76046609IOS51Q0287,MEZ00766501,MBM675057042501REV00,,,,00A159D7A8BE,2025-04-27 12:16:15
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190310TRDLJL,505PLUH190310,,505PLUH190310,N,,2025-05-06 13:18:46.890,2025-05-06 13:24:51.651,,,,58:96:0A:58:BB:17,,5EMG0018.L3145150200066,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5PHJ3E65947101Q545,,LD55510012,EAD65969409IUK5521966,SR2CA659207312858,AKB76046609IOS52S0797,MEZ00766501,MBM675057042501REV00,,,,58960A58BB17,2025-05-08 08:29:44
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225659TRDLJL,505PLMP225659,,505PLMP225659,N,,2025-05-13 11:28:25.530,2025-05-13 11:34:42.280,,,,58:96:0A:5B:D9:5E,,5F2L0007.L3145150200106,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477NEJ3E65947101Q845,TJ521286AQ01-,LD55B101XU,EAD65969409IUK5593356,SR2CA659207312811,AKB76046609IOS54B0416,MEZ00766501,MBM675057042501REV00,,,,58960A5BD95E,2025-05-15 19:19:52
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190414TRDLJL,505PLRS190414,,505PLRS190414,N,,2025-05-06 14:28:18.493,2025-05-06 14:34:33.649,,,,58:96:0A:4D:51:C7,,5EMG0018.L3145150200192,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5SNJ3E65947101Q545,TJ521767AY04-,LD54P10027,EAD65969409IUK5522046,TR2K1659207311241,AKB76046609IOS52R0145,MEZ00766501,MBM675057042501REV00,,,,58960A4D51C7,2025-05-07 15:24:59
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225770TRDLJL,505PLYZ225770,,505PLYZ225770,N,,2025-05-13 13:09:38.188,2025-05-13 13:15:22.014,,,,58:96:0A:5B:D9:B6,,5F2L0007.L3145150200091,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477YYJ3E65947101Q545,,LD55B10209,EAD65969409IUK5593250,SR2CA659207310552,AKB76046609IOS54B0386,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9B6,2025-05-14 11:15:38
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331055TRDLJL,505PLVC331055,,505PLVC331055,N,,2025-05-31 13:38:46.825,2025-05-31 13:46:16.897,,,,58:96:0A:78:06:B0,,5F2L0970.L3145150200219,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477ZCJ3E65947101Q545,,LD55W100CA,EAD65969409IUK55S3800,SR3CA659207311217,AKB76046609IH352D0842,MEZ00766501,MBM675057042501REV00,,,,58960A7806B0,2025-06-02 09:54:52
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225667TRDLJL,505PLFJ225667,,505PLFJ225667,N,,2025-05-13 11:33:02.739,2025-05-13 11:41:22.891,,,,58:96:0A:5B:D9:70,,5F2L0007.L3145150200218,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477LWJ3E65947101Q845,,LD55B101Y7,EAD65969409IUK5593290,SR2HA659207310794,AKB76046609IOS54B0835,MEZ00766501,MBM675057042501REV00,,,,58960A5BD970,2025-05-15 02:31:52
